,Close,High,Low,Open,Volume,SimpleReturn,LogReturn
2018-01-02,58.18548583984375,58.301814502597715,57.24800691903754,57.35749118376303,11469300.0,,
2018-01-03,59.328243255615234,59.51300542078787,58.041773379067784,58.27443587951758,13957700.0,0.019639905025747195,0.019449530676421665
2018-01-04,59.41037368774414,59.68409218822405,59.14349958548142,59.38984571383872,10863000.0,0.0013843395256969426,0.001383382211132819
2018-01-05,59.36249542236328,59.45145174929059,58.65082914470051,59.36249542236329,11047600.0,-0.0008058906619995421,-0.0008062155664491271
2018-01-08,59.629371643066406,59.63621604406123,59.25985230057027,59.32828064827364,10927100.0,0.00449570421196599,0.004485628720119749
2018-01-09,59.376163482666016,59.63619843620994,59.294051577965185,59.49249738223675,8131600.0,-0.004246366403390267,-0.0042554078217341244
2018-01-10,58.90400695800781,59.66357343436391,58.83557862749987,59.53355595187596,10822300.0,-0.007951954066483968,-0.007983739469401735
2018-01-11,59.48564529418945,59.786736161164995,58.80135166615126,59.09559813503753,14366000.0,0.009874342446623219,0.009825909693991735
2018-01-12,59.88937759399414,60.21099644289703,59.65672026033872,59.67040383612884,9834500.0,0.006787054218005073,0.006764125851107276
2018-01-16,59.51301956176758,60.05361217162948,59.259829031858715,60.03992337501482,10882800.0,-0.006284220129619489,-0.006304048957066184
2018-01-17,60.21784591674805,60.36154696801433,59.48565186272655,59.67040886556987,10546000.0,0.011843229602035876,0.011773647404815346
2018-01-18,59.82778549194336,60.347850053548115,59.766196357443015,60.06044279378901,9223700.0,-0.006477488838507295,-0.006498558805602563
2018-01-19,59.63618850708008,60.05360802230014,59.26666933520925,59.92359056717544,13090000.0,-0.0032024749585471968,-0.003207613855870249
2018-01-22,60.3889274597168,60.41629983802958,59.5677769933227,59.649888907513706,10270400.0,0.012622184138199044,0.012543188409879998
2018-01-23,60.423133850097656,60.53261812377935,60.03992584034559,60.38891707790225,10281800.0,0.0005664348055143265,0.0005662744418740514
2018-01-24,60.580509185791016,60.84738326161643,60.22467882493901,60.55313681638,10316100.0,0.0026045543431061358,0.002601168369470288
2018-01-25,60.471046447753906,60.813193356027554,60.354712531172765,60.59421954356232,11271900.0,-0.001806896962542881,-0.0018085313699601076
2018-01-26,60.902130126953125,60.902130126953125,60.53945535589847,60.65578401439792,10514400.0,0.007128761688813601,0.0071034721846418795
2018-01-29,60.22468948364258,61.10742897558116,60.183628311886125,60.62157585848016,9315700.0,-0.011123431017903473,-0.011185759008442278
2018-01-30,59.38300704956055,60.477875936453025,59.38300704956055,59.90307172861447,12408000.0,-0.013975704006089384,-0.014074283715630301
2018-01-31,59.73882293701172,59.85515157572001,59.07505742559571,59.23244200249635,14404700.0,0.005991880592274734,0.005974000663142655
2018-02-01,60.95003890991211,61.073211983246,59.77305292488753,59.87569802279019,17971000.0,0.02027518979035614,0.020072384820460733
2018-02-02,57.84333801269531,58.85609485253098,56.796369624810325,58.25391313450861,29822100.0,-0.0509712701218894,-0.05231620698628985
2018-02-05,54.55188751220703,57.47381893447559,53.46385795577023,56.987971097084134,30452700.0,-0.056902845056519435,-0.05858597414400484
2018-02-06,53.614402770996094,54.98298997750906,52.62217913457255,53.72389225347516,36262800.0,-0.01718519347293268,-0.01733457279224221
2018-02-07,52.6495361328125,54.339741674676574,52.63584734112648,53.67597623800176,21994500.0,-0.017996407463584774,-0.018160312246974834
2018-02-08,52.054222106933594,53.087507066794494,52.026849732151234,52.99170636542956,25650800.0,-0.011307108658605847,-0.011371520009424272
2018-02-09,52.38605117797851,52.869958227590594,51.08642549945556,52.71095891614271,29491600.0,0.006374681199984966,0.006354448857418493
2018-02-12,52.82845687866211,53.65800924195489,52.42750683344386,53.26397358348365,19340400.0,0.008445104960871141,0.008409644566599959
2018-02-13,52.74550247192383,53.05658129494518,52.35146683483543,52.60724111514541,11926600.0,-0.0015702598871818463,-0.0015714940373653787
2018-02-14,52.85612106323242,52.994382458672504,51.96435484064243,52.39295725530727,17188400.0,0.0020972137172734495,0.0020950176344861062
2018-02-15,52.68329620361328,53.0220273793937,52.15791346985904,52.966728097524374,14432400.0,-0.0032697227140899843,-0.0032750799383495463
2018-02-16,52.91141891479492,53.312368999550635,52.43442639071892,52.6418158205256,13722400.0,0.004330076658453086,0.00432072885128548
2018-02-20,52.36529922485352,53.554320724381334,52.1648241790836,52.86302964550538,13387300.0,-0.010321395667366895,-0.010375030649401285
2018-02-21,51.77079772949219,52.842301202941826,51.756974226061864,52.41369875873531,11715000.0,-0.011352966643207396,-0.011417903520966194
2018-02-22,52.44134140014648,53.118803700503335,51.97817764543463,52.05422008565686,14020200.0,0.012952160292332149,0.012868998378750676
2018-02-23,53.59578323364258,53.65800215788782,52.50354233361333,52.60032263876721,13378800.0,0.022013964606421688,0.021775155686616778
2018-02-26,54.50138092041016,54.563599854113974,53.61652926784112,53.74096186111689,16940400.0,0.016896808519800466,0.016755645369475623
2018-02-27,53.57505798339844,55.213419719771935,53.57505798339844,54.611994589528734,14629500.0,-0.016996320485245353,-0.017142415693700733
2018-02-28,52.35838317871094,54.09352520848122,52.33073090353598,54.03131154493671,17087800.0,-0.022709724459178737,-0.022971562018560383
2018-03-01,51.98509216308594,53.008205381625345,51.750055704606815,52.21321950746831,15696700.0,-0.00712953672291361,-0.007155073318306783
2018-03-02,52.227046966552734,52.44825991712558,51.487365668624825,51.77079228929655,15630300.0,0.004654311330404948,0.004643513514725907
2018-03-05,52.72477722167969,52.92525230150457,51.92979656523381,52.00583901875818,14891000.0,0.009530124409402374,0.00948499924617986
2018-03-06,52.66256332397461,53.21559838834578,52.44135035305279,53.00129453198199,10754300.0,-0.0011799745960708874,-0.001180671314221646
2018-03-07,51.33527755737305,52.012739868590955,50.851370632370674,51.84683148459733,27255500.0,-0.025203592131211705,-0.025526642230911712
2018-03-08,51.238502502441406,51.68783753559643,50.94124709369392,51.50119124365405,19299800.0,-0.001885156943458255,-0.001886936088138572
2018-03-09,51.54264450073242,51.888289928498345,51.30069375612241,51.72238159992729,19714100.0,0.005935809663378144,0.0059182621500910425
2018-03-12,52.01272964477539,52.24777131052043,51.632522786436006,51.75695536850541,14226700.0,0.009120314811093655,0.009078975899119438
2018-03-13,51.52192306518555,52.41368918637701,51.328362407711246,52.07495803579699,13739700.0,-0.009436278060041103,-0.009481081808365665
2018-03-14,50.8790168762207,51.7016548592954,50.83062671687112,51.597960153794354,14820700.0,-0.0124783034234075,-0.012556811231421234
2018-03-15,51.44588088989258,51.84683098194472,51.22466795533491,51.39749072527472,15640600.0,0.011141410516066985,0.0110798021820619
2018-03-16,51.929779052734375,51.929779052734375,51.404396443961105,51.404396443961105,32109700.0,0.009405965151563223,0.009362004507874229
2018-03-19,51.25923156738281,51.85374228251363,51.058756533291536,51.8468278953706,12744800.0,-0.012912581135202328,-0.012996673192353897
2018-03-20,51.14862823486328,51.639444294699494,51.1209759573064,51.3076275122822,13003200.0,-0.002157725138234645,-0.002160056381178747
2018-03-21,51.87447738647461,52.2892509325564,51.14171061259239,51.314533362970785,15418500.0,0.014190979829965089,0.014091230462249107
2018-03-22,50.80988693237305,51.639433997126496,50.73384450278863,51.44587336695947,17737000.0,-0.020522432374020183,-0.020735943721988444
2018-03-23,50.388214111328125,51.30071826562418,50.23612920658992,51.02420073647591,20157300.0,-0.00829903088755457,-0.00833365956713549
2018-03-26,51.15553665161133,51.25923136181263,50.29142285682059,50.913585843896335,15032700.0,0.015228214649320115,0.015113429239606733
2018-03-27,50.948143005371094,51.77078095750133,50.65780206019511,51.15553240857201,15821900.0,-0.00405417790165441,-0.004062418360615553
2018-03-28,50.33290100097656,51.16245344751113,50.312163112786344,50.975801905534624,18163900.0,-0.012075847481421875,-0.012149352887029745
2018-03-29,51.57723236083984,51.7707930361167,50.643990376964794,50.69238054578401,14882900.0,0.024722027443622396,0.02442138307304189
2018-04-02,50.61631774902344,51.43204117697981,49.88355112317695,51.34216998949476,17891100.0,-0.01863059663794553,-0.018806332333572474
2018-04-03,51.86065673828125,51.94361357014771,50.533379073213474,50.7753299068249,15999200.0,0.024583751734524872,0.024286434242357557
2018-04-04,51.75696563720703,51.88830735746611,50.768419170784505,51.19010715623182,13122200.0,-0.0019994174311657176,-0.002001418934536555
2018-04-05,52.55192947387695,52.75931884396531,51.86063860575679,51.888290873377294,14200000.0,0.015359552610604288,0.015242788791146385
