,Close,High,Low,Open,Volume,SimpleReturn,LogReturn
2018-01-01,1.200494647026062,1.2015043497085571,1.199903964996338,1.200494647026062,0.0,,
2018-01-02,1.2011579275131226,1.2080942392349243,1.200855016708374,1.2010858058929443,0.0,0.0005525059930118204,0.0005523534177722327
2018-01-03,1.2063454389572144,1.2067092657089231,1.200494647026062,1.2061998844146729,0.0,0.004318758861985739,0.004309459786959923
2018-01-04,1.2010425329208374,1.209189772605896,1.200494647026062,1.2011290788650513,0.0,-0.004395843731925475,-0.0044055338609388685
2018-01-05,1.2068840265274048,1.2084592580795288,1.202154278755188,1.2066218852996826,0.0,0.0048636858782689085,0.004851896369631849
2018-01-08,1.2037460803985596,1.2054002285003662,1.195971965789795,1.203948974609375,0.0,-0.0026000394900196344,-0.0026034254630769985
2018-01-09,1.1970456838607788,1.1975760459899902,1.1917957067489624,1.1969597339630127,0.0,-0.0055662873149811,-0.005581836821075154
2018-01-10,1.1929330825805664,1.2016342878341677,1.1924494504928589,1.1929330825805664,0.0,-0.0034356260046385367,-0.003441541320087566
2018-01-11,1.195614457130432,1.2059234380722046,1.1931180953979492,1.1954858303070068,0.0,0.002247715809897022,0.0022451934756692197
2018-01-12,1.2042099237442017,1.2156133651733398,1.2041373252868652,1.2042099237442017,0.0,0.007189162495073509,0.007163443657419676
2018-01-15,1.2192296981811523,1.229900360107422,1.21881365776062,1.2193039655685425,0.0,0.012472721027119826,0.012395577440172478
2018-01-16,1.2268433570861816,1.2281240224838257,1.2196757793426514,1.2269939184188845,0.0,0.006244646858903913,0.0062252298447128904
2018-01-17,1.227129340171814,1.2321492433547974,1.2199138402938845,1.227144479751587,0.0,0.00023310480835259106,0.00023307764364815267
2018-01-18,1.218397855758667,1.2262566089630127,1.2175078392028809,1.218145489692688,0.0,-0.007115374172313782,-0.007140809171959861
2018-01-19,1.2236607074737549,1.2294830083847046,1.222030758857727,1.223585844039917,0.0,0.004319485371886866,0.004310183172470693
2018-01-22,1.2255502939224243,1.2266627550125122,1.2214635610580444,1.2255953550338743,0.0,0.0015442078323903985,0.0015430167694837121
2018-01-23,1.2256253957748413,1.2306995391845703,1.2223594188690186,1.225730538368225,0.0,6.128010640571446e-05,6.12782288566978e-05
2018-01-24,1.2310267686843872,1.240199327468872,1.2295132875442505,1.2309662103652954,0.0,0.004407034097177132,0.00439735155950313
2018-01-25,1.239111304283142,1.2529915571212769,1.2386507987976074,1.23960280418396,0.0,0.00656731096708385,0.006545840132911253
2018-01-26,1.239234209060669,1.2490164041519165,1.2387429475784302,1.239234209060669,0.0,9.918784301454764e-05,9.918292422570005e-05
2018-01-29,1.2428072690963743,1.243193507194519,1.2338062524795532,1.2428226470947266,0.0,0.0028832806660603616,0.0028791319849888757
2018-01-30,1.2381141185760498,1.245221495628357,1.233684539794922,1.238175392150879,0.0,-0.0037762496543304325,-0.00378339768589846
2018-01-31,1.2409565448760986,1.2476606369018557,1.2400639057159424,1.240833401679993,0.0,0.002295770848100842,0.002293139592610932
2018-02-01,1.241865873336792,1.2487823963165283,1.2386507987976074,1.2417423725128174,0.0,0.000732764144278919,0.0007324958037122442
2018-02-02,1.2510008811950684,1.251799464225769,1.241187572479248,1.2512669563293457,0.0,0.007355873169887062,0.007328950679841816
2018-02-05,1.244694471359253,1.2478163242340088,1.2401562929153442,1.2447099685668943,0.0,-0.005041091441751022,-0.005053840607735393
2018-02-06,1.2367818355560305,1.2428536415100098,1.231618046760559,1.236827731132507,0.0,-0.006357090824531064,-0.006377383172319716
2018-02-07,1.238129496574402,1.2403254508972168,1.2278525829315186,1.2381447553634644,0.0,0.0010896513674667485,0.0010890581283255556
2018-02-08,1.2268133163452148,1.2294527292251587,1.2216575145721436,1.2268433570861816,0.0,-0.009139738824166854,-0.009181762489920852
2018-02-09,1.2260762453079224,1.2285465002059937,1.2226433753967283,1.2260762453079224,0.0,-0.0006008013016098879,-0.000600981855033339
2018-02-12,1.2252799272537231,1.2297097444534302,1.2236307859420776,1.2253400087356567,0.0,-0.0006494849380261902,-0.0006496959447372854
2018-02-13,1.2303755283355713,1.2371996641159058,1.228606939315796,1.2301182746887207,0.0,0.004158724034000194,0.004150100441697588
