,Close,High,Low,Open,Volume,SimpleReturn,LogReturn
2018-01-01,1.351607084274292,1.351607084274292,1.348199486732483,1.351607084274292,0.0,,
2018-01-02,1.3511322736740112,1.3596748113632202,1.3509314060211182,1.35111403465271,0.0,-0.0003512933646213634,-0.00035135508258987534
2018-01-03,1.359619379043579,1.3614704608917236,1.3498737812042236,1.3594529628753662,0.0,0.006281476310598055,0.006261830066965163
2018-01-04,1.3511322736740112,1.3561160564422607,1.3506578207015991,1.3511687517166138,0.0,-0.006242265666688396,-0.006261830066965266
2018-01-05,1.3552889823913574,1.3580313920974731,1.3526674509048462,1.355380892753601,0.0,0.003076463199301216,0.003071740569910753
2018-01-08,1.3575890064239502,1.3585480451583862,1.3525760173797607,1.3575520515441897,0.0,0.0016970727737597446,0.0016956343729106983
2018-01-09,1.3571282625198364,1.3585110902786257,1.3509862422943115,1.3570178747177124,0.0,-0.0003393839386836017,-0.0003394415424460831
2018-01-10,1.353234887123108,1.356024146080017,1.3485267162322998,1.353179931640625,0.0,-0.002868833775150681,-0.0028729567661039315
2018-01-11,1.351278305053711,1.3555278778076172,1.3459312915802002,1.3512965440750122,0.0,-0.0014458554741789698,-0.001446901731818238
2018-01-12,1.3541878461837769,1.3694878816604614,1.3540045022964478,1.354169487953186,0.0,0.0021531768246292327,0.0021508620615441404
2018-01-15,1.3733056783676147,1.3819599151611328,1.3731547594070437,1.3731547594070437,0.0,0.014117562964188313,0.014018838255383281
2018-01-16,1.379824161529541,1.380643367767334,1.3742681741714478,1.3793864250183103,0.0,0.004746563903875067,0.004735334489496985
2018-01-17,1.3798813819885254,1.384466290473938,1.3758565187454224,1.3796910047531128,0.0,4.1469384708392454e-05,4.146852487722944e-05
2018-01-18,1.382800817489624,1.3910139799118042,1.380662441253662,1.382590413093567,0.0,0.002115714828249571,0.0021134798554538884
2018-01-19,1.3894678354263306,1.3947001695632937,1.3843704462051392,1.3893712759017944,0.0,0.004821387037368119,0.004809801375269703
2018-01-22,1.3891589641571045,1.396921157836914,1.385809302330017,1.388946771621704,0.0,-0.00022229465220491296,-0.0002223193633232799
2018-01-23,1.3984841108322144,1.402917981147766,1.391788363456726,1.3984841108322144,0.0,0.006712800273918296,0.0066903697552677
2018-01-24,1.401738166809082,1.4239740371704102,1.4001679420471191,1.4012471437454224,0.0,0.0023268451544518065,0.0023241422422921165
2018-01-25,1.4220906496047974,1.4339590072631836,1.421666145324707,1.42237389087677,0.0,0.01451946110738045,0.014415063054281486
2018-01-26,1.4150274991989136,1.428122639656067,1.4147073030471802,1.4150274991989136,0.0,-0.004966737111903985,-0.004979112344028106
2018-01-29,1.4149274826049805,1.4158289432525637,1.402721285820007,1.4149274826049805,0.0,-7.068173161983715e-05,-7.068422969114223e-05
2018-01-30,1.4076577425003052,1.414987564086914,1.3983275890350342,1.4072812795639038,0.0,-0.00513788882755406,-0.005151133163115569
2018-01-31,1.4155884981155396,1.4224750995635986,1.4129881858825684,1.4153079986572266,0.0,0.005634008449488359,0.005618196784786037
2018-02-01,1.420051097869873,1.4273276329040527,1.4162501096725464,1.4200108051300049,0.0,0.003152469633847854,0.0031475110199716714
2018-02-02,1.4266760349273682,1.427633285522461,1.4104372262954712,1.4267168045043943,0.0,0.004665280754638124,0.004654432060761584
2018-02-05,1.411133885383606,1.4150274991989136,1.3989927768707275,1.411213517189026,0.0,-0.010893958518447766,-0.010953732195596418
2018-02-06,1.3943694829940796,1.3998740911483765,1.3840447664260864,1.3941168785095217,0.0,-0.011880093422155347,-0.011951225665113053
2018-02-07,1.395868182182312,1.3992276191711426,1.3871742486953735,1.395965576171875,0.0,0.0010748221375400657,0.0010742449297864829
2018-02-08,1.3879250288009644,1.4063708782196045,1.3848114013671875,1.3879250288009644,0.0,-0.005690475277493112,-0.0057067277173331555
2018-02-09,1.3934950828552246,1.3986600637435913,1.378796935081482,1.393378734588623,0.0,0.0040132240133117225,0.004005192510795998
