created_at,sent_score
2018-01-04T21:27:58Z,0.0025098286569118
2018-01-05T09:14:09Z,0.0836452553048729
2018-01-06T18:45:14Z,0.012152662500739
2018-01-08T16:46:39Z,0.0803373157978057
2018-01-08T17:05:54Z,0.0586962215602397
2018-01-09T11:38:38Z,-0.2288226820528507
2018-01-09T16:42:54Z,0.1477535031735897
2018-01-11T08:57:07Z,0.5621993141248822
2018-01-11T14:55:58Z,-0.944063464179635
2018-01-11T16:40:17Z,0.8931293338537216
2018-01-12T09:32:53Z,-0.1125204134732484
2018-01-12T10:13:58Z,-0.0414200313389301
2018-01-12T11:49:58Z,-0.2534593045711517
2018-01-12T11:51:14Z,0.9314493667334318
2018-01-12T12:25:45Z,0.617992490530014
2018-01-12T14:39:44Z,0.0808934178203344
2018-01-12T15:21:09Z,0.9063926264643668
2018-01-12T15:23:24Z,0.3589140884578228
2018-01-12T15:25:09Z,0.74521104991436
2018-01-12T17:03:29Z,-0.9551302399486304
2018-01-12T19:32:19Z,0.8116731196641922
2018-01-12T21:21:27Z,0.4246344305574894
2018-01-16T14:43:16Z,-0.0569860972464084
2018-01-16T19:42:15Z,-0.7361580859869719
2018-01-17T13:55:54Z,0.1093678213655948
2018-01-18T13:08:43Z,0.1805828148499131
2018-01-19T15:53:01Z,-0.9101612903177738
2018-01-21T14:07:12Z,0.0011027753353118
2018-01-23T12:05:22Z,0.88716696575284
2018-01-24T21:47:47Z,0.0270459055900573
2018-01-26T15:13:21Z,0.9333715345710516
2018-01-26T15:32:15Z,0.3348885355517268
2018-01-29T21:12:23Z,0.0756642511114478
2018-01-29T21:27:56Z,0.0088378004729747
2018-01-30T12:03:46Z,0.180392256937921
2018-01-30T12:07:29Z,0.1842687427997589
2018-01-30T13:02:47Z,0.0341246873140335
2018-01-30T14:00:18Z,-0.0595453009009361
2018-01-30T14:11:56Z,0.0186797976493835
2018-01-30T14:19:56Z,0.0808934178203344
2018-01-30T16:36:38Z,0.7767413137480617
2018-01-30T16:55:39Z,-0.4061639010906219
2018-01-30T21:41:15Z,0.910169729962945
2018-01-31T14:45:58Z,0.0059841051697731
2018-01-31T15:46:35Z,-0.0543068423867225
2018-01-31T17:39:17Z,0.0919168582186102
2018-01-31T20:36:13Z,0.2375176372006535
2018-02-01T20:37:14Z,0.2309834347106516
2018-02-02T14:26:06Z,0.813039019703865
2018-02-02T20:33:50Z,-0.4090989641845226
2018-02-06T15:16:53Z,-0.223088962957263
2018-02-08T13:35:32Z,0.055497657507658
2018-02-13T12:17:35Z,0.6888098567724228
2018-02-13T14:22:12Z,-0.6104618962854147
2018-02-13T16:01:04Z,-0.921806501224637
2018-02-13T18:24:39Z,-0.0108777619898319
2018-02-14T14:12:38Z,0.1133087212219834
