created_at,sent_score
2018-01-01T21:11:29Z,0.0104219168424606
2018-01-02T13:59:40Z,0.0751344729214906
2018-01-02T14:30:14Z,0.060778297483921
2018-01-02T14:41:32Z,0.4388432996347546
2018-01-02T17:35:09Z,-0.7779792230576277
2018-01-02T20:16:42Z,0.1087903929874301
2018-01-02T21:59:41Z,0.0172381894662976
2018-01-02T22:51:30Z,0.089038910344243
2018-01-03T09:27:34Z,0.5622215382754803
2018-01-03T09:29:57Z,0.9384097047150136
2018-01-03T09:42:26Z,0.0006747245788574
2018-01-03T15:27:09Z,-0.4322220180183649
2018-01-03T15:42:13Z,0.823750551789999
2018-01-03T16:01:11Z,-0.3540307469666004
2018-01-03T19:29:31Z,0.5690774209797382
2018-01-03T22:04:55Z,0.5298271123319864
2018-01-04T09:17:53Z,-0.9666202859953046
2018-01-04T21:01:52Z,0.2211888823658228
2018-01-05T00:06:04Z,-0.6668934989720583
2018-01-05T00:06:47Z,-0.0310488641262054
2018-01-05T00:07:16Z,0.1969751566648483
2018-01-05T14:00:13Z,-0.8284467235207558
2018-01-05T18:37:35Z,-0.0018804837018251
2018-01-05T19:31:22Z,-0.8171279728412628
2018-01-05T20:18:25Z,-0.6379810404032469
2018-01-06T02:45:59Z,-0.5541536584496498
2018-01-06T20:07:24Z,0.0041251312941312
2018-01-07T18:32:30Z,0.0099770128726959
2018-01-07T21:53:39Z,0.1335077658295631
2018-01-08T09:02:57Z,0.7938198503106833
2018-01-08T13:02:12Z,0.0880413511767983
2018-01-08T14:00:49Z,0.0339795537292957
2018-01-08T14:19:21Z,0.2028574822470545
2018-01-08T14:26:19Z,0.0413742959499359
2018-01-08T18:40:28Z,0.0511371996253728
2018-01-08T18:57:08Z,0.4784112572669983
2018-01-08T19:26:48Z,0.5246854238212109
2018-01-08T20:21:25Z,-0.1077449135482311
2018-01-09T01:26:22Z,-0.5705706905573606
2018-01-09T14:44:47Z,0.925763295032084
2018-01-09T16:01:50Z,-0.9646579204127192
2018-01-09T16:25:35Z,0.9350160285830498
2018-01-09T19:57:16Z,-0.8442451227456331
2018-01-10T17:44:43Z,-0.3396080154925585
2018-01-10T21:19:19Z,0.0133358407765626
2018-01-11T09:10:44Z,0.3454876225441694
2018-01-11T09:24:33Z,0.2456654012203216
2018-01-11T14:48:09Z,0.8844632990658283
2018-01-11T21:18:58Z,0.9114086218178272
2018-01-11T21:19:42Z,0.9063579943031072
2018-01-12T09:08:11Z,0.2544923163950443
2018-01-12T12:16:05Z,0.0224286802113056
2018-01-12T15:11:07Z,-0.0837540179491043
2018-01-12T15:19:59Z,0.7236873893998563
2018-01-12T15:26:56Z,0.035563725978136
2018-01-12T22:36:14Z,-0.0033452119678258
2018-01-15T11:23:14Z,0.9183110715821384
2018-01-15T13:32:57Z,-0.0213394425809383
2018-01-15T23:05:28Z,0.9173183739185332
2018-01-16T13:10:59Z,-0.3563064187765121
2018-01-16T16:20:36Z,0.6954501196742058
2018-01-16T20:11:45Z,-0.9392873318865896
2018-01-16T20:47:11Z,-0.9042572509497404
2018-01-17T09:20:59Z,-0.960503381676972
2018-01-17T09:38:35Z,-0.6800970174372196
2018-01-17T14:00:11Z,-0.8611234463751316
2018-01-17T14:21:30Z,0.5454501584172249
2018-01-17T14:37:42Z,-0.7797686941921711
2018-01-17T14:52:26Z,-0.6144540123641491
2018-01-17T18:00:29Z,0.8383012171834707
2018-01-17T18:01:07Z,0.91926240734756
2018-01-17T18:02:06Z,0.8341562291607261
2018-01-17T19:00:58Z,0.1979819871485233
2018-01-18T12:17:30Z,-0.9353909604251384
2018-01-18T13:08:43Z,0.180582458153367
2018-01-18T14:01:28Z,-0.87580974586308
2018-01-18T14:40:12Z,0.2881322428584099
2018-01-18T15:18:21Z,0.2679239213466644
2018-01-18T15:42:51Z,-0.0284436792135238
2015-09-15T17:27:38Z,0.0286224354058504
2018-01-18T20:06:57Z,-0.540266364812851
2018-01-18T21:47:14Z,-0.7275801301002502
2018-01-19T09:15:46Z,0.1396571733057499
2018-01-19T09:17:38Z,0.9144209632650018
2018-01-19T14:05:15Z,-0.2184817120432853
2018-01-19T16:16:19Z,-0.0837540179491043
2018-01-19T16:16:35Z,-0.1297978162765503
2018-01-20T21:50:42Z,0.006240464746952
2018-01-22T12:18:30Z,-0.8789733629673719
2018-01-22T14:00:18Z,0.0629927720874548
2018-01-22T15:14:55Z,-0.6206972133368254
2018-01-22T16:08:24Z,0.0223945192992687
2018-01-22T16:22:31Z,-0.0428203102201223
2018-01-22T17:13:17Z,0.0242893453687429
2018-01-22T20:27:52Z,-0.8775467798113823
2018-01-22T20:36:27Z,0.8712539710104465
2018-01-22T22:17:30Z,-0.3879879508167505
2018-01-23T09:00:52Z,0.8934834953397512
2018-01-23T11:35:58Z,0.6809462532401085
2018-01-23T12:17:18Z,0.8886408507823944
2018-01-23T13:33:08Z,0.0672373743727803
2018-01-23T14:55:20Z,-0.0637254267930984
2018-01-23T15:14:37Z,-0.3439805917441845
2018-01-23T16:20:04Z,-0.0085325986146926
2018-01-23T17:26:01Z,-0.0591353438794612
2018-01-23T18:48:40Z,0.0337958596646785
2018-01-23T19:15:01Z,-0.8240433968603611
2018-01-23T20:19:09Z,-0.7587143927812576
2018-01-23T22:05:30Z,0.0696037132292985
2018-01-24T10:03:09Z,0.1714960797689855
2018-01-24T13:24:18Z,-0.943006318062544
2018-01-24T15:36:19Z,0.4154360797256231
2018-01-24T16:21:18Z,-0.2963156588375568
2018-01-24T16:52:16Z,0.0696595171466469
2018-01-24T17:02:46Z,-0.0993905775249004
2018-01-24T17:39:10Z,0.0068915709853172
2018-01-24T18:53:34Z,-0.5826125591993332
2018-01-24T19:11:20Z,-0.9017635816708208
2018-01-25T09:51:49Z,0.1278380509465932
2018-01-25T14:54:50Z,0.8487084675580263
2018-01-25T16:32:19Z,0.0686595849692821
2018-01-25T17:00:12Z,0.5058722477406263
2018-01-25T22:27:04Z,0.0115264914929866
2018-01-26T13:31:18Z,-0.9647785220295192
2018-01-26T13:35:53Z,0.6429421305656433
2018-01-26T13:36:33Z,-0.9300888031721116
2018-01-26T14:14:30Z,0.2869975045323372
2018-01-26T14:45:48Z,0.0598475532606244
2018-01-26T14:54:52Z,-0.5431939847767353
2018-01-26T15:45:07Z,0.1050044633448124
2018-01-26T18:33:04Z,-0.8363826107233763
2018-01-27T22:36:34Z,-0.0305145792663097
2018-01-28T22:13:22Z,0.9221164975315332
2018-01-28T22:31:12Z,-0.0064798630774021
2018-01-29T09:09:10Z,0.8560319254174829
2018-01-29T11:11:53Z,-0.9515734799206256
2018-01-29T11:35:13Z,-0.1571195051074028
2018-01-29T14:10:06Z,0.0232058633118867
2018-01-29T14:55:25Z,-0.2851477786898613
2018-01-29T15:34:53Z,0.4524452500045299
2018-01-29T15:52:35Z,0.0226623751223087
2018-01-29T15:54:35Z,-0.9595225732773542
2018-01-29T16:13:45Z,-0.942028533667326
2018-01-29T18:23:13Z,0.0561530366539955
2018-01-29T19:45:04Z,0.0768847167491912
2018-01-29T19:59:24Z,0.1048379298299551
2018-01-29T23:40:51Z,-0.910711020231247
2018-01-30T12:25:12Z,-0.3068923875689506
2018-01-30T14:51:03Z,0.9276936538517476
2018-01-30T15:20:20Z,0.0339550264179706
2018-01-30T15:47:31Z,-0.9419973362237216
2018-01-30T16:48:46Z,-0.0192629937082529
2018-01-30T18:02:12Z,-0.8210479766130447
2018-01-30T21:06:02Z,0.5437943879514933
2018-01-30T21:33:46Z,-0.9114944729954004
2018-01-30T21:34:37Z,-0.0532372742891311
2018-01-31T11:55:22Z,-0.890536842867732
2018-01-31T12:27:42Z,0.3739679306745529
2018-01-31T13:34:00Z,-0.2048497349023819
2018-01-31T14:12:09Z,-0.2204081714153289
2018-01-31T14:21:59Z,-0.5730663817375898
2018-01-31T15:04:10Z,-0.6601980477571487
2018-01-31T17:06:00Z,-0.4225186146795749
2018-01-31T17:33:54Z,-0.0013128966093063
2018-01-31T17:38:47Z,-0.8113137409090996
2018-01-31T21:25:29Z,-0.8610714059323072
2018-02-01T09:39:57Z,-0.0997654385864734
2018-02-01T09:45:50Z,-0.0464119482785463
2018-02-01T11:55:39Z,-0.580729067325592
2018-02-01T13:13:45Z,0.1542084524407982
2018-02-01T16:43:27Z,0.9144689850509168
2018-02-01T18:28:23Z,0.4894425272941589
2018-02-01T21:30:22Z,-0.1695872247219085
2018-02-01T21:30:45Z,0.4763083606958389
2018-02-01T21:31:44Z,-0.9571195263415576
2018-02-01T21:32:03Z,0.9104375522583724
2018-02-01T21:32:13Z,-0.96229781024158
2018-02-01T21:32:19Z,-0.9648395413532852
2018-02-01T21:34:08Z,0.9246896877884864
2018-02-01T21:47:22Z,-0.9538882849738002
2018-02-01T22:09:01Z,0.0105966329574584
2018-02-01T22:11:15Z,-0.008122170343995
2018-02-01T22:16:07Z,0.9240842163562776
2018-02-01T22:21:37Z,0.4148575514554977
2018-02-01T22:46:16Z,-0.94168908521533
2018-02-02T09:35:07Z,-0.0536167584359645
2018-02-02T11:17:15Z,-0.7460510656237602
2018-02-02T11:56:37Z,-0.929049196653068
2018-02-02T12:17:37Z,0.0366474743932485
2018-02-02T12:38:04Z,-0.6248582378029823
2018-02-02T13:10:57Z,-0.3186722993850708
2018-02-02T13:19:25Z,0.0854404885321855
2018-02-02T13:33:32Z,-0.0049899630248546
2018-02-02T13:38:19Z,0.6197929382324219
2018-02-02T13:39:48Z,0.8757742550224066
2018-02-02T13:41:18Z,-0.0771818906068801
2018-02-02T13:49:43Z,-0.8793797101825476
2018-02-02T14:05:52Z,3.486312925815582e-05
2018-02-02T14:13:57Z,0.8227749913930893
2018-02-02T14:35:22Z,-0.5844226852059364
2018-02-02T14:45:24Z,0.5480273123830557
2018-02-02T14:56:38Z,-0.0649419613182544
2018-02-02T15:11:04Z,0.084201231598854
2018-02-02T15:11:42Z,-0.934310982003808
2018-02-02T15:12:50Z,0.1322501860558986
2018-02-02T15:26:51Z,-0.9452444650232792
2018-02-02T15:39:53Z,0.6862498410046101
2018-02-02T16:03:03Z,0.7052883598953485
2018-02-02T17:02:23Z,0.507323756814003
2018-02-02T17:22:26Z,-0.4962287992238998
2018-02-02T17:56:10Z,-0.9225096479058266
2018-02-02T17:56:21Z,0.0133418794721364
2018-02-02T18:03:57Z,-0.2537765316665172
2018-02-02T18:06:24Z,-0.0115420669317245
2018-02-02T18:07:34Z,0.533626601099968
2018-02-02T18:15:33Z,0.13121656794101
2018-02-02T18:59:40Z,-0.2667648941278457
2018-02-02T18:59:44Z,0.1269447905942797
2018-02-02T19:31:01Z,-0.9633658127859236
2018-02-02T19:38:08Z,0.0239997971802949
2018-02-05T02:09:40Z,0.1703477129340171
2018-02-05T09:14:55Z,-0.9397920276969672
2018-02-05T09:28:23Z,0.0742892287671566
2018-02-05T11:28:18Z,0.3545495569705963
2018-02-05T12:33:49Z,0.523753640241921
2018-02-05T14:45:07Z,-0.0809631273150444
2018-02-05T15:33:07Z,0.0902301594614982
2018-02-05T18:07:22Z,0.2027920689433813
2018-02-05T19:20:52Z,-0.2614997662603855
2018-02-05T19:57:09Z,0.9036422586068512
2018-02-05T22:28:43Z,0.0132806710898876
2018-02-06T15:11:58Z,-0.8692613691091537
2018-02-06T16:28:09Z,0.0014254301786422
2018-02-06T17:02:12Z,0.9361359030008316
2018-02-06T17:03:06Z,0.3543638493865728
2018-02-06T17:21:21Z,0.7187924608588219
2018-02-06T18:24:08Z,-0.0691719725728035
2018-02-06T20:54:29Z,-0.0729332342743873
2018-02-07T09:31:40Z,0.9263509772717952
2018-02-07T13:50:22Z,0.0388490296900272
2018-02-07T14:19:55Z,-0.6443392168730497
2018-02-07T15:27:04Z,-0.0284300707280635
2018-02-07T17:26:52Z,0.062008143402636
2018-02-07T17:28:18Z,-0.2120885848999023
2018-02-07T17:28:33Z,-0.0817432291805744
2018-02-07T18:02:41Z,0.1541393799707293
2018-02-08T15:07:33Z,0.3363754963502288
2018-02-08T19:50:13Z,-0.5033124685287476
2018-02-09T12:09:45Z,0.0128043014556169
2018-02-10T20:53:13Z,-0.007857596501708
2018-02-10T22:19:00Z,-0.0918139591813087
2018-02-11T17:02:55Z,0.1027695816010236
2018-02-12T13:03:17Z,0.0110980309545993
2018-02-12T14:35:43Z,0.642404573969543
2018-02-12T20:31:36Z,0.1187601471319794
2018-02-13T17:10:04Z,-0.0008219890296459
2018-02-13T17:35:03Z,0.8820728482678533
2018-02-13T17:35:46Z,0.4594832845032215
2018-02-13T18:07:45Z,-0.0060371365398168
2018-02-13T18:11:16Z,0.2287632972002029
2018-02-13T19:08:22Z,0.1580421766266226
2018-02-14T13:42:35Z,-0.9628616673871876
2018-02-14T15:31:58Z,0.0006964467465877
2018-02-14T17:10:23Z,0.0145206227898597
2018-02-14T21:58:23Z,0.6263350835070014
2018-02-14T22:03:17Z,0.905794121325016
2018-02-15T14:11:49Z,0.9363983208313584
2018-02-15T15:11:01Z,0.6333088204264641
2018-02-15T16:55:35Z,0.1606174111366272
2018-02-15T17:33:16Z,0.0775737464427948
2018-02-15T18:43:10Z,0.0469154771417379
2018-02-15T19:12:35Z,0.8810438476502895
2018-02-16T14:35:09Z,-0.005744993686676
2018-02-16T16:07:51Z,0.0066373161971569
2018-02-20T15:34:04Z,0.0526991123333573
2018-02-20T22:09:19Z,0.0074855033308267
2018-02-21T09:14:27Z,0.1744264718145132
2018-02-21T12:37:22Z,-0.0762254334986209
2018-02-21T14:12:38Z,0.4823663383722305
2018-02-21T14:48:05Z,0.2936313655227422
